=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.12.22 16:42:51 =~=~=~=~=~=~=~=~=~=~=~=

Adafruit MPU6050 test!
MPU6050 Found!
Accelerometer range set to: +-8G
-2.76 0.08 -0.86 -4.19 -307.36
-3.80 -1.34 -0.60 -3.67 -308.12
-1.80 0.45 -0.34 -3.22 -270.26
-1.25 0.84 -0.22 -2.76 -260.80
-1.29 0.58 -0.09 -2.18 -256.27
-2.04 -0.13 0.10 -1.67 -240.22
-1.60 0.43 0.28 -1.15 -214.21
-2.13 0.44 0.43 -0.51 -211.08
-2.08 0.62 0.51 0.15 -219.07
-2.37 -0.61 0.63 0.73 -224.23
-3.22 -1.07 0.74 1.34 -236.32
-1.22 -0.38 0.86 2.05 -221.40
-1.19 0.39 0.96 2.63 -203.94
-1.75 0.92 0.98 3.21 -219.25
-1.77 -1.21 1.07 3.79 -213.22
-1.72 -0.39 1.23 4.59 -194.44
-2.21 0.20 1.51 5.18 -149.86
0.28 1.25 1.51 5.70 -129.64
-2.82 -0.18 1.41 6.35 -186.48
-2.11 -0.24 1.50 6.90 -187.50
-1.60 -0.56 1.63 7.45 -171.80
-0.30 1.11 1.58 7.95 -173.10
-2.12 -0.64 1.58 8.54 -187.24
-1.57 -0.19 1.71 9.13 -173.51
-0.83 0.11 1.84 9.60 -136.77
0.25 0.74 1.80 10.08 -126.12
-1.04 -0.42 1.73 10.46 -144.03
-1.58 -0.16 1.77 10.85 -145.54
-1.20 0.64 1.89 11.29 -121.85
-1.20 -0.25 1.93 11.64 -109.00
-1.32 -0.42 1.91 11.97 -118.34
-0.71 -0.21 1.98 12.41 -96.23
-0.90 1.30 2.03 12.70 -83.04
0.10 -0.66 2.09 12.94 -43.61
-0.57 -0.36 2.07 13.15 -36.34
-0.11 -0.36 2.11 13.35 -7.30
-0.51 1.26 2.16 13.50 19.02
-0.51 -1.38 2.16 13.61 34.80
0.38 -0.17 2.14 13.69 59.03
-0.97 -0.57 2.17 13.76 65.47
-0.19 0.88 2.26 13.79 109.17
-0.32 -0.11 2.28 13.78 134.04
1.30 -0.50 2.22 13.69 169.89
1.78 -0.61 2.08 13.52 196.60
0.36 0.84 1.96 13.32 190.31
1.34 0.62 1.85 13.03 197.24
2.17 -0.63 1.50 12.65 167.95
1.40 -0.01 1.20 12.29 124.73
0.86 1.27 0.97 11.83 90.57
2.21 0.16 0.75 11.41 72.59
1.78 0.11 0.50 10.96 39.59
0.99 -0.81 0.34 10.50 18.32
0.09 -1.11 0.28 9.97 10.84
-0.23 -0.19 0.30 9.55 15.47
0.58 0.90 0.27 9.05 24.99
1.41 0.63 0.22 8.61 35.69
-0.25 0.24 0.21 8.21 31.89
-0.84 -0.28 0.34 7.76 57.39
0.39 -0.50 0.43 7.39 93.84
0.85 -0.59 0.43 7.01 114.05
0.13 -0.32 0.43 6.64 121.19
0.68 0.75 0.43 6.18 142.92
1.44 1.63 0.41 5.70 166.01
1.50 0.90 0.31 5.28 165.76
1.45 0.03 0.10 4.85 135.98
0.94 -0.47 -0.05 4.32 114.03
0.92 -0.88 -0.13 3.89 106.61
1.37 -0.31 -0.22 3.44 104.34
0.74 0.10 -0.32 2.92 91.57
0.71 0.33 -0.40 2.49 77.97
0.83 0.35 -0.49 1.99 65.39
0.56 0.35 -0.55 1.59 53.51
0.44 0.31 -0.58 1.20 48.37
0.59 0.35 -0.60 0.76 50.24
0.67 0.26 -0.61 0.40 52.28
0.54 0.17 -0.62 0.05 51.55
0.60 0.10 -0.63 -0.28 55.13
0.56 0.17 -0.62 -0.61 59.39
0.55 0.33 -0.63 -1.04 65.85
0.62 0.36 -0.65 -1.34 64.75
0.63 0.33 -0.65 -1.63 67.63
0.53 0.27 -0.64 -1.91 72.58
0.42 0.19 -0.63 -2.18 77.29
0.45 0.16 -0.62 -2.49 81.71
0.44 0.16 -0.62 -2.73 83.20
0.35 0.18 -0.63 -2.96 82.24
0.44 0.19 -0.62 -3.23 86.65
0.54 0.21 -0.64 -3.44 85.41
0.50 0.22 -0.67 -3.68 79.18
0.56 0.18 -0.70 -3.88 74.23
0.46 0.16 -0.73 -4.07 67.05
0.34 0.18 -0.75 -4.25 59.45
0.35 0.24 -0.75 -4.45 59.07
0.29 0.30 -0.74 -4.60 58.52
0.29 0.28 -0.73 -4.77 59.06
0.41 0.22 -0.72 -4.90 61.36
0.34 0.18 -0.72 -5.02 61.62
0.18 0.21 -0.73 -5.15 55.25
0.07 0.21 -0.72 -5.25 50.51
-0.04 0.20 -0.70 -5.33 47.35
0.01 0.22 -0.68 -5.39 46.36
0.04 0.26 -0.66 -5.45 45.76
-0.01 0.23 -0.66 -5.50 39.43
0.03 0.27 -0.63 -5.53 41.08
-0.13 0.25 -0.58 -5.54 44.87
-0.10 0.21 -0.53 -5.54 51.99
-0.12 0.19 -0.50 -5.53 52.74
-0.08 0.16 -0.48 -5.52 52.25
-0.06 0.16 -0.46 -5.49 52.67
-0.23 0.20 -0.44 -5.45 48.57
-0.18 0.16 -0.42 -5.39 46.56
-0.05 0.10 -0.40 -5.34 45.23
-0.13 0.11 -0.40 -5.28 39.49
-0.18 0.19 -0.40 -5.21 30.34
-0.11 0.54 -0.42 -5.14 20.93
-0.33 0.62 -0.40 -5.04 13.25
-0.75 0.40 -0.34 -4.93 14.29
-0.59 0.29 -0.23 -4.81 31.39
-0.59 0.04 -0.11 -4.66 51.59
-0.10 -0.17 0.03 -4.51 87.26
0.70 -0.10 0.04 0.10 -56.64
1.03 0.03 -0.06 0.07 -62.82
0.86 0.12 -0.18 0.05 -79.53
0.10 0.17 -0.23 0.09 -94.87
-0.15 0.33 -0.18 0.14 -84.42
-0.51 0.30 -0.07 0.21 -65.87
-0.36 0.17 0.04 0.08 -34.72
-0.64 0.14 0.14 0.08 -15.77
-0.89 0.13 0.27 0.17 7.95
-0.80 0.23 0.44 0.27 45.10
-0.47 0.24 0.54 0.39 68.76
-0.30 0.15 0.59 0.48 82.65
-0.09 0.13 0.61 0.57 93.99
0.11 0.15 0.62 0.63 102.59
0.33 0.17 0.58 0.69 105.50
0.33 0.18 0.53 0.72 100.75
0.42 0.18 0.47 0.72 98.98
0.37 0.10 0.41 0.71 93.16
0.24 0.26 0.36 0.69 88.08
0.13 0.50 0.34 0.65 88.25
0.04 0.67 0.33 0.62 89.93
0.43 0.63 0.30 0.57 90.60
0.75 0.19 0.22 0.49 85.48
1.01 -0.05 0.14 0.40 81.26
0.90 -0.11 0.09 0.27 86.45
0.87 -0.07 0.04 0.14 88.17
0.55 -0.24 -0.01 -0.13 88.85
0.31 -0.05 -0.03 -0.14 84.59
0.05 0.14 -0.03 -0.13 78.78
0.07 0.31 -0.03 -0.15 75.81
0.05 0.40 -0.02 -0.14 76.77
-0.08 0.20 0.03 -0.11 82.91
-0.09 0.21 0.09 -0.11 96.40
-0.35 0.48 0.19 -0.20 118.20
-0.34 0.82 0.29 -0.30 143.09
-0.32 0.68 0.41 -0.38 176.06
0.67 0.43 0.43 -0.48 196.74
1.76 0.25 0.30 -0.62 193.75
2.07 -0.26 0.06 -0.88 166.47
1.78 -0.21 -0.08 -0.22 126.55
1.52 -0.37 -0.20 -0.46 118.96
0.73 0.16 -0.32 -0.76 97.11
0.06 0.92 -0.35 -0.99 85.86
0.08 1.03 -0.36 -1.20 81.84
0.57 0.69 -0.44 -1.41 65.88
0.24 0.65 -0.51 -1.61 46.92
-0.71 0.11 -0.56 -1.83 17.61
-1.94 -0.13 -0.50 -1.93 -6.98
-2.81 -0.22 -0.35 -1.95 -14.81
-3.60 -0.62 -0.03 -1.89 17.64
-4.18 -0.55 0.30 0.19 -24.55
-4.49 -0.84 0.56 0.44 -25.46
-4.56 0.36 0.81 0.77 -21.61
-4.61 0.98 1.03 1.18 -24.08
-4.15 0.64 1.25 1.74 -24.63
-3.46 0.47 1.51 2.37 -6.70
-2.77 0.60 1.71 2.91 11.99
-1.92 0.02 1.90 3.44 51.64
-0.46 -0.45 2.10 3.93 119.85
0.57 0.39 2.13 4.33 162.38
0.47 0.68 2.15 4.75 195.92
0.56 0.67 2.25 5.02 255.25
1.23 0.06 2.28 5.25 310.74
1.62 -0.16 2.22 5.37 348.59
2.14 -1.07 2.04 5.38 353.24
2.75 -0.80 1.82 5.30 356.97
2.45 1.02 1.61 5.14 360.30
2.26 1.11 1.45 4.85 374.91
2.57 0.13 1.25 4.54 377.12
2.24 -0.16 0.99 4.17 358.36
2.30 -1.20 0.81 3.58 359.60
2.49 0.21 0.75 3.12 391.22
2.57 1.40 0.54 2.60 386.19
1.83 0.14 0.29 2.06 354.76
1.53 -0.43 0.17 1.38 358.00
2.97 -0.35 0.10 0.79 381.06
2.30 1.84 0.06 0.16 409.50
3.38 0.94 -0.17 -0.66 414.49
1.93 -1.26 -0.48 -1.48 365.02
2.40 -0.90 -0.55 -2.19 378.65
1.27 1.20 -0.41 -2.87 431.04
3.33 -0.02 -0.60 -3.76 439.11
1.09 -1.80 -0.84 -4.47 389.86
1.57 0.57 -0.86 -5.18 401.49
1.41 1.29 -0.87 -6.01 416.89
3.10 0.12 -1.12 -6.87 398.55
1.63 -2.59 -1.28 -7.58 370.11
0.97 1.71 -1.39 -8.25 343.90
3.41 1.63 -1.49 -9.09 363.45
2.18 -1.75 -1.59 -9.78 357.11
1.29 0.73 -1.56 -10.45 371.85
2.70 1.87 -1.70 -11.27 373.21
1.91 -0.84 -1.83 -11.93 351.14
1.14 -1.24 -1.85 -12.69 349.13
2.06 2.50 -2.00 -13.46 341.13
0.91 -0.25 -2.11 -14.06 302.81
1.91 -0.22 -2.13 -14.63 301.70
1.42 0.68 -2.33 -15.29 260.72
0.97 -0.61 -2.50 -15.81 212.81
0.45 -0.97 -2.53 -16.37 188.23
1.48 0.79 -2.60 -16.81 168.47
0.50 -0.25 -2.75 -17.28 115.39
0.35 -0.33 -2.80 -17.69 80.27
0.93 1.16 -2.80 -17.99 66.42
-0.24 -0.24 -2.80 -18.23 33.75
0.90 0.21 -2.70 -18.44 47.91
0.59 1.02 -2.84 -18.64 -7.57
-0.21 -2.14 -2.91 -18.75 -59.39
-0.43 -0.17 -2.94 -18.79 -104.97
-0.17 1.68 -2.97 -18.78 -149.46
-0.93 -2.75 -3.00 -18.71 -201.45
-1.26 0.66 -2.91 -18.56 -235.69
-2.44 1.55 -2.74 -18.16 -317.49
-1.79 -1.67 -2.52 -17.77 -307.31
-1.35 -0.64 -2.28 -17.34 -284.95
-3.04 1.41 -1.93 -16.70 -278.06
-1.51 0.10 -1.71 -16.13 -263.25
-3.39 0.21 -1.29 -15.37 -210.27
-2.44 2.42 -0.85 -14.57 -151.77
-2.10 0.79 -0.65 -13.87 -136.16
-3.39 -0.79 -0.27 -13.13 -88.50
-2.64 -0.03 0.15 -12.20 -29.26
-0.88 -1.46 0.46 -11.45 49.88
-0.20 -1.07 0.60 -10.75 90.30
-0.21 -0.52 0.65 -9.95 100.53
-0.42 -0.02 0.64 -9.20 91.12
0.24 0.37 0.59 -8.62 87.31
0.51 -0.10 0.49 -8.08 74.10
-0.43 -0.51 0.42 -7.47 49.93
-0.35 0.96 0.36 -6.99 30.07
0.33 1.02 0.22 -6.54 -0.83
-0.05 -0.18 0.06 -6.11 -44.34
-0.93 -0.43 -0.01 -5.68 -80.69
-0.73 0.16 -0.00 0.61 -300.18
-0.45 0.48 -0.08 0.43 -309.76
-0.12 -0.31 -0.21 0.84 -349.50
0.29 0.29 -0.27 1.22 -361.87
-0.87 0.82 -0.23 1.69 -373.42
-2.39 0.38 -0.02 2.12 -355.11
-2.85 0.07 0.28 2.60 -316.10
-3.29 0.15 0.75 3.32 -241.66
-2.99 0.12 1.14 3.86 -173.53
-2.25 -0.15 1.49 4.40 -98.93
-1.16 -0.40 1.83 4.91 -8.57
-0.95 -0.45 2.05 5.49 52.94
-0.44 -0.42 2.19 5.92 105.36
-0.10 -0.19 2.24 6.30 140.39
0.23 0.02 2.20 6.62 156.12
0.37 0.16 2.08 6.99 149.38
0.56 0.25 1.95 7.19 145.44
0.67 0.18 1.81 7.34 136.58
1.03 0.27 1.60 7.43 115.87
1.15 0.35 1.40 7.46 97.76
1.15 0.37 1.17 7.44 67.97
1.33 0.48 0.97 7.38 48.46
0.88 0.24 0.78 7.28 18.89
0.67 0.29 0.59 7.11 -10.67
0.31 0.35 0.49 6.98 -29.04
0.21 0.18 0.40 6.84 -44.75
0.09 0.14 0.38 6.70 -42.49
0.18 0.09 0.44 6.56 -18.86
0.39 0.09 0.50 6.37 11.27
0.27 0.14 0.53 6.21 29.45
0.20 0.13 0.54 6.05 41.22
0.49 0.22 0.54 5.83 56.62
0.58 0.08 0.53 5.64 69.65
0.56 0.04 0.51 5.39 81.36
0.73 0.12 0.48 5.17 90.43
0.70 0.08 0.40 4.94 85.67
0.52 -0.09 0.33 4.70 79.45
0.60 -0.05 0.25 4.45 70.45
0.89 0.56 0.12 4.14 55.19
0.78 0.75 0.05 3.82 50.34
0.68 0.66 -0.04 3.55 39.09
0.73 0.36 -0.17 -0.27 138.41
0.78 0.17 -0.23 -0.55 133.44
0.85 0.23 -0.23 -0.89 148.09
1.21 0.15 -0.26 -1.18 158.38
1.33 0.06 -0.37 -1.49 149.01
0.95 0.25 -0.54 -1.86 115.89
1.18 0.28 -0.68 -2.23 95.46
1.35 0.17 -0.85 -2.55 61.75
0.83 0.14 -1.01 -2.86 24.08
1.47 -0.22 -1.13 -3.17 4.80
0.59 -0.14 -1.24 -3.52 -26.49
0.44 0.38 -1.30 -3.78 -46.47
0.16 0.60 -1.30 -4.02 -59.23
1.14 0.60 -1.37 -4.25 -72.61
0.44 0.35 -1.49 -4.55 -107.91
-0.05 0.22 -1.46 -4.72 -117.73
-0.23 0.25 -1.37 -4.86 -109.95
0.07 0.25 -1.34 -4.97 -116.97
-0.37 0.04 -1.28 -5.07 -119.00
-0.78 -0.10 -1.14 -5.10 -106.25
-0.74 -0.13 -1.05 -5.10 -104.66
-0.81 -0.09 -0.93 -5.06 -97.88
-0.78 0.02 -0.82 -4.98 -91.14
-0.63 0.11 -0.73 -4.89 -84.55
-0.70 0.15 -0.66 -4.77 -83.16
-0.70 0.13 -0.59 -4.64 -84.75
-0.65 0.12 -0.54 -4.45 -88.71
-0.53 0.10 -0.50 -4.29 -91.24
-0.44 0.07 -0.48 -4.11 -99.97
-0.41 0.06 -0.48 -3.92 -111.84
-0.53 0.08 -0.46 -3.64 -124.01
-0.53 0.07 -0.45 -3.44 -134.64
-0.59 0.07 -0.44 -3.22 -146.48
-0.59 0.09 -0.41 -2.99 -153.13
-0.64 0.03 -0.37 -2.70 -159.77
-0.76 -0.03 -0.31 -2.44 -160.75
-0.97 0.09 -0.23 -2.18 -158.52
-1.20 0.25 -0.14 -1.83 -158.11
-1.23 0.26 -0.06 -1.46 -160.66
-0.95 0.37 0.04 -1.15 -148.97
-0.60 0.65 0.14 -0.84 -131.63
-0.87 0.48 0.19 -0.47 -133.89
-0.93 0.32 0.27 -0.15 -125.62
-1.26 -0.26 0.30 0.18 -133.28
-1.44 -0.12 0.32 0.52 -148.93
-1.40 -0.33 0.41 0.94 -145.73
-1.54 -0.18 0.50 1.37 -146.33
-1.01 0.23 0.61 1.74 -127.92
-0.16 1.02 0.64 2.14 -120.08
-0.29 1.03 0.63 2.46 -121.03
-0.50 0.43 0.67 2.77 -110.75
-1.12 0.29 0.74 3.08 -105.62
-1.03 0.18 0.82 3.45 -97.70
-1.21 -0.48 0.83 3.76 -102.83
-1.35 -0.44 0.81 4.13 -127.78
-0.96 -0.70 0.88 4.44 -116.99
-0.38 -0.16 0.95 4.79 -94.39
0.14 1.14 0.92 5.04 -91.64
-0.24 0.93 0.88 5.28 -96.79
-0.41 0.43 0.89 5.50 -93.11
-0.45 0.37 0.97 5.75 -73.11
-1.04 -0.12 1.02 5.95 -62.82
-1.32 -0.56 1.03 6.20 -72.21
-1.25 -0.88 1.04 6.42 -84.82
-0.23 -0.74 1.02 6.66 -85.58
0.18 1.42 0.95 6.83 -90.74
-0.21 1.06 0.93 6.98 -89.88
-0.78 0.51 1.02 7.13 -69.37
-0.25 -0.54 1.08 7.27 -47.72
-0.05 0.06 1.00 7.40 -59.40
0.36 0.33 0.92 7.50 -66.80
-0.09 0.10 0.89 7.56 -65.60
-0.51 0.38 0.93 7.63 -53.95
-0.76 -0.06 0.99 7.70 -40.01
-0.33 0.07 1.05 7.74 -18.36
0.47 0.18 1.07 7.76 8.22
0.37 -0.02 1.06 7.75 22.21
0.17 0.43 0.97 7.72 11.40
-0.24 -0.22 0.92 7.67 3.07
0.30 -0.10 0.91 7.61 13.43
0.55 0.17 0.85 7.53 18.47
0.12 0.54 0.80 7.44 13.70
0.75 0.78 0.76 7.32 26.53
0.69 0.23 0.74 7.15 41.82
-0.57 0.54 0.72 7.01 36.13
0.23 -0.03 0.66 6.87 31.52
0.78 -0.22 0.56 6.67 22.46
0.06 -0.20 0.46 6.51 0.32
0.14 -0.53 0.37 6.31 -14.08
0.56 0.41 0.35 6.13 -5.07
0.27 0.56 0.36 5.95 6.36
0.31 0.01 0.37 5.76 18.60
0.04 -0.06 0.40 5.58 31.68
0.44 0.35 0.41 5.35 47.28
0.95 0.21 0.37 5.09 57.42
0.56 -0.24 0.34 4.87 61.97
0.95 -0.14 0.31 4.64 74.47
0.81 0.46 0.27 4.38 80.72
0.93 0.58 0.24 4.06 95.76
0.57 0.58 0.19 3.79 94.42
0.61 0.61 0.15 3.51 95.29
1.18 0.51 0.10 3.21 103.31
1.08 0.53 -0.06 2.84 79.21
1.12 0.27 -0.29 2.47 35.94
1.07 -0.14 -0.48 2.15 -2.54
0.31 -0.21 -0.70 1.86 -62.80
-0.53 -0.12 -0.77 1.60 -97.70
-0.91 -0.05 -0.72 1.39 -109.22
-0.52 0.05 -0.62 1.18 -94.61
0.03 0.23 -0.57 1.02 -88.45
-0.01 0.52 -0.61 0.85 -103.23
-0.25 0.39 -0.62 0.73 -116.41
-0.51 0.32 -0.53 0.62 -106.38
-0.63 0.18 -0.32 0.56 -63.45
-0.21 0.22 -0.12 0.50 -15.87
0.39 0.54 0.01 0.44 26.73
0.34 0.58 0.09 -0.08 70.61
0.69 0.26 0.11 -0.17 89.08
0.39 0.14 0.09 -0.27 91.18
0.65 -0.04 0.02 -0.38 84.40
0.34 -0.12 -0.06 -0.11 54.81
0.00 -0.16 -0.13 -0.12 32.53
0.02 -0.05 -0.15 -0.21 24.71
-0.01 0.31 -0.17 -0.29 19.38
-0.00 0.49 -0.18 -0.37 12.83
0.11 0.24 -0.28 -0.46 -13.44
0.15 0.05 -0.38 -0.54 -41.05
0.04 0.03 -0.45 -0.59 -64.49
0.17 0.18 -0.49 -0.64 -77.27
-0.12 0.39 -0.52 -0.68 -93.64
-0.47 0.62 -0.47 -0.70 -93.33
-0.36 0.67 -0.35 -0.70 -69.45
0.04 0.43 -0.24 -0.70 -41.40
0.25 0.05 -0.16 -0.70 -18.45
0.14 -0.11 -0.12 -0.70 -4.69
-0.07 -0.14 -0.08 -0.70 1.74
-0.28 -0.35 -0.05 0.01 -19.76
-0.50 -0.25 -0.04 0.02 -26.11
-0.27 0.26 -0.05 0.03 -33.77
-0.01 0.62 -0.09 0.03 -44.86
0.13 0.49 -0.14 0.06 -56.15
0.05 0.31 -0.18 0.09 -67.83
0.01 -0.10 -0.23 0.12 -83.24
-0.07 0.01 -0.23 0.15 -89.01
-0.31 0.22 -0.19 0.20 -85.49
-0.56 0.60 -0.08 0.26 -64.10
-0.33 0.52 0.05 0.06 -27.90
-0.06 0.35 0.11 0.06 -7.76
0.14 0.15 0.12 0.10 -1.83
-0.01 0.03 0.10 0.15 -7.64
-0.02 -0.16 0.07 0.21 -14.06
-0.05 -0.10 0.06 0.04 -9.33
-0.21 -0.24 0.04 0.04 -16.98
-0.11 -0.30 -0.00 0.04 -29.93
-0.25 0.07 -0.06 0.05 -48.27
-0.69 0.44 -0.07 0.08 -63.48
-0.57 0.53 -0.04 0.08 -63.18
-0.07 0.40 -0.03 0.07 -59.92
0.22 0.07 -0.04 0.08 -56.32
0.25 -0.17 -0.04 0.06 -48.33
0.39 -0.01 -0.02 0.05 -35.24
0.62 0.40 -0.06 0.03 -35.45
0.44 0.78 -0.13 0.02 -46.94
0.61 0.71 -0.21 0.02 -59.93
-0.07 0.35 -0.28 0.03 -82.41
-0.52 -0.15 -0.24 0.06 -83.76
-1.03 -0.41 -0.14 0.13 -75.55
-1.33 0.02 -0.00 0.21 -62.95
-0.79 0.41 0.08 0.10 -46.88
-0.13 0.64 0.11 0.10 -37.12
0.26 0.43 0.08 0.20 -40.42
0.09 0.01 0.05 0.08 -39.47
0.00 -0.20 0.02 0.07 -42.69
-0.07 -0.11 0.01 0.07 -46.49
-0.13 -0.02 -0.01 0.09 -51.99
-0.32 -0.03 -0.04 0.09 -61.38
-0.52 0.05 -0.06 0.09 -74.41
-0.44 0.35 -0.05 0.09 -78.16
-0.02 0.27 -0.05 0.09 -76.11
0.21 -0.07 -0.07 0.08 -75.63
0.35 0.13 -0.08 0.08 -68.66
0.39 0.34 -0.08 0.06 -60.00
0.43 0.54 -0.09 0.06 -55.13
0.24 0.51 -0.12 0.04 -59.65
-0.11 0.30 -0.13 0.08 -65.19
-0.47 0.10 -0.11 0.15 -68.67
-0.77 0.08 -0.07 0.22 -72.62
-0.83 0.09 -0.03 0.09 -68.67
-0.68 0.17 0.00 0.10 -68.82
-0.48 0.29 0.03 0.11 -66.55
-0.25 0.27 0.02 0.15 -70.95
-0.09 0.19 -0.01 0.11 -73.85
-0.03 0.10 -0.05 0.10 -82.64
-0.08 0.11 -0.08 0.10 -89.77
-0.25 0.14 -0.11 0.10 -99.11
-0.29 0.21 -0.11 0.24 -107.19
-0.15 0.31 -0.10 0.34 -107.37
-0.28 0.17 -0.08 0.45 -108.99
-0.44 0.09 -0.03 0.60 -105.46
-0.62 0.15 0.06 0.15 -70.68
-0.47 0.19 0.18 0.13 -37.79
-0.32 0.22 0.27 0.26 -17.07
-0.11 0.27 0.32 0.37 -1.33
0.27 0.26 0.30 0.48 0.39
0.31 0.13 0.25 0.58 -6.71
-0.06 0.11 0.20 0.65 -19.49
-0.69 0.12 0.21 0.76 -26.03
-0.81 0.20 0.26 0.86 -23.45
-0.82 0.28 0.31 0.97 -21.71
-0.53 0.29 0.33 1.11 -23.48
-0.39 0.27 0.32 1.22 -30.08
-0.35 0.16 0.31 1.33 -34.70
-0.41 0.08 0.34 1.45 -28.97
-0.34 0.06 0.37 1.55 -22.71
-0.18 0.06 0.40 1.70 -17.37
-0.11 0.19 0.41 1.79 -11.22
-0.15 0.29 0.43 1.87 -5.31
-0.24 0.28 0.45 1.95 1.09
-0.25 0.16 0.47 2.03 8.84
-0.25 0.07 0.49 2.11 12.82
-0.02 0.08 0.48 2.17 15.13
0.07 0.19 0.46 2.22 15.23
0.05 0.28 0.44 2.27 15.60
-0.10 0.25 0.43 2.30 17.00
-0.14 0.13 0.45 2.33 22.54
-0.04 0.11 0.46 2.35 29.70
0.14 0.15 0.46 2.35 37.10
0.31 0.22 0.44 2.35 42.94
0.34 0.24 0.42 2.32 46.39
0.29 0.22 0.40 2.28 50.47
0.23 0.17 0.39 2.23 56.65
0.38 0.14 0.38 2.17 63.35
0.44 0.18 0.34 2.10 65.73
0.43 0.22 0.30 1.99 64.68
0.39 0.22 0.27 1.90 66.84
0.47 0.21 0.25 1.79 73.66
0.51 0.19 0.23 1.68 79.43
0.45 0.18 0.23 1.55 88.51
0.40 0.21 0.24 1.36 102.04
0.58 0.20 0.25 1.22 118.54
0.57 0.21 0.24 1.06 128.02
0.88 0.20 0.16 0.89 124.20
0.87 0.18 0.01 0.66 99.57
0.76 0.15 -0.13 -0.20 98.39
0.67 0.19 -0.25 -0.40 74.94
0.52 0.27 -0.34 -0.59 54.53
0.44 0.34 -0.35 -0.82 57.01
0.46 0.30 -0.36 -1.05 59.55
0.39 0.06 -0.39 -1.23 54.95
0.56 -0.04 -0.41 -1.42 55.57
0.78 -0.03 -0.42 -1.60 62.98
0.75 -0.05 -0.40 -1.79 76.27
0.70 -0.03 -0.40 -2.02 84.99
0.84 0.10 -0.43 -2.22 88.63
0.78 0.27 -0.48 -2.46 84.54
0.61 0.42 -0.54 -2.65 74.39
0.45 0.42 -0.59 -2.84 59.99
0.11 0.45 -0.63 -3.05 46.02
-0.26 0.38 -0.62 -3.20 39.67
-0.17 0.34 -0.59 -3.33 38.13
0.20 0.35 -0.61 -3.44 30.15
0.36 0.29 -0.67 -3.57 14.39
0.60 0.24 -0.75 -3.70 -5.21
0.51 0.24 -0.80 -3.80 -16.61
0.08 0.24 -0.80 -3.89 -23.79
-0.08 0.13 -0.77 -3.96 -25.94
-0.08 0.35 -0.72 -4.02 -20.59
-0.26 0.49 -0.67 -4.05 -17.80
-0.12 -0.05 -0.60 -4.07 -6.53
0.25 -0.18 -0.52 -4.09 11.33
0.46 -0.13 -0.47 -4.11 28.88
0.41 -0.19 -0.44 -4.14 38.60
0.41 -0.14 -0.44 -4.16 40.81
0.16 -0.04 -0.44 -4.18 40.17
0.10 0.14 -0.42 -4.19 43.70
0.17 0.21 -0.40 -4.21 47.64
0.06 0.52 -0.43 -4.22 34.53
-0.15 0.40 -0.48 -4.21 14.96
-0.21 0.34 -0.51 -4.19 -2.40
-0.29 0.50 -0.54 -4.15 -21.45
-0.46 0.56 -0.55 -4.10 -38.66
-0.52 0.16 -0.53 -4.02 -48.14
-0.20 0.02 -0.51 -3.94 -51.17
0.11 -0.10 -0.53 -3.86 -59.43
0.37 -0.06 -0.56 -3.77 -67.61
0.19 0.05 -0.59 -3.69 -81.21
-0.47 0.15 -0.59 -3.58 -96.50
-0.55 0.28 -0.53 -3.46 -94.44
-0.60 0.27 -0.40 -3.31 -75.16
-0.70 0.20 -0.28 -3.16 -57.92
-0.60 0.13 -0.16 -3.01 -38.46
-0.46 0.04 -0.03 -2.85 -10.30
-0.38 0.02 0.07 0.16 -89.79
-0.26 0.02 0.13 0.19 -71.50
-0.11 0.12 0.15 0.37 -68.55
-0.09 0.22 0.13 0.51 -74.25
-0.15 0.25 0.09 0.65 -86.29
-0.30 0.21 0.05 0.78 -102.43
-0.34 0.17 0.03 0.17 -86.79
-0.57 0.13 0.04 0.15 -87.74
-0.69 0.12 0.15 0.15 -62.91
-0.29 0.18 0.23 0.30 -43.71
0.21 0.16 0.23 0.49 -40.67
0.21 0.12 0.15 0.61 -57.37
0.02 0.13 0.07 0.72 -76.41
-0.39 0.15 0.06 0.11 -61.35
-0.61 0.21 0.12 0.12 -50.82
-0.35 0.20 0.17 0.27 -41.82
0.01 0.17 0.17 0.38 -39.08
0.07 0.13 0.11 0.49 -55.52
-0.10 0.15 0.06 0.61 -69.87
-0.21 0.21 0.05 0.10 -54.95
-0.44 0.20 0.08 0.13 -50.83
-0.31 0.16 0.12 0.11 -39.62
-0.11 0.13 0.13 0.21 -37.26
0.08 0.15 0.09 0.30 -44.57
0.04 0.17 0.03 0.39 -59.88
-0.12 0.21 -0.02 0.10 -62.95
-0.41 0.22 -0.04 0.11 -73.07
-0.35 0.22 -0.02 0.10 -71.87
-0.12 0.22 -0.02 0.10 -69.47
0.03 0.21 -0.05 0.11 -75.18
0.10 0.19 -0.10 0.09 -85.03
0.06 0.20 -0.16 0.17 -100.54
-0.15 0.16 -0.20 0.25 -117.52
-0.46 0.15 -0.20 0.35 -128.21
-0.83 0.13 -0.15 0.51 -129.94
-0.97 0.20 -0.06 0.64 -122.99
-1.06 0.21 0.06 0.15 -85.99
-0.97 0.24 0.22 0.17 -52.01
-0.71 0.25 0.32 0.37 -35.67
-0.35 0.32 0.35 0.54 -29.78
-0.01 0.27 0.31 0.69 -38.50
