=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.12.21 16:21:41 =~=~=~=~=~=~=~=~=~=~=~=
Adafruit MPU6050 test!
MPU6050 Found!
Accelerometer range set to: +-8G
-1.29 -0.16 0.54 1.93 108
-1.19 -0.12 0.69 2.23 80
-1.22 0.06 0.83 2.52 54
-0.95 0.11 0.97 2.81 21
-0.51 -0.06 1.06 3.08 6
-0.27 -0.03 1.09 3.38 18
0.05 -0.07 1.09 3.60 29
0.22 -0.08 1.06 3.78 35
-0.01 -0.10 1.02 3.94 36
-0.16 -0.05 1.01 4.05 42
0.39 -0.06 0.98 4.15 52
0.43 -0.07 0.91 4.23 50
0.55 0.04 0.84 4.28 46
0.52 0.07 0.77 4.30 45
0.84 -0.14 0.70 4.29 46
0.85 -0.13 0.60 4.25 41
0.87 -0.00 0.51 4.18 35
0.51 0.16 0.43 4.09 27
0.14 0.12 0.40 4.00 25
0.07 -0.03 0.40 3.91 29
0.04 -0.13 0.39 3.84 32
0.03 -0.07 0.37 3.74 29
-0.08 0.01 0.33 3.63 23
-0.10 0.00 0.31 3.53 19
-0.23 -0.09 0.30 3.45 15
-0.18 -0.12 0.30 3.36 15
-0.01 -0.11 0.29 3.28 17
0.15 -0.05 0.28 3.19 19
0.12 -0.01 0.27 3.10 21
0.11 0.00 0.27 3.01 25
0.13 -0.02 0.28 2.90 35
0.20 -0.05 0.30 2.80 47
0.27 -0.09 0.31 2.71 56
0.34 -0.08 0.30 2.60 63
0.37 -0.07 0.28 2.48 67
0.41 -0.06 0.25 2.35 67
0.50 -0.05 0.21 2.21 67
0.52 -0.05 0.17 2.07 65
0.46 -0.05 0.14 1.88 69
0.48 -0.07 0.15 1.73 79
0.55 -0.05 0.15 1.56 91
0.49 -0.02 0.15 1.39 101
0.91 -0.01 0.12 1.20 110
1.25 -0.03 0.07 1.00 116
1.58 -0.10 -0.04 0.76 112
1.62 0.00 -0.17 -0.26 128
1.35 0.11 -0.30 -0.53 112
0.88 0.10 -0.41 -0.86 94
0.87 -0.02 -0.43 -1.07 94
1.19 -0.07 -0.46 -1.35 102
1.55 -0.12 -0.56 -1.65 94
1.87 0.04 -0.74 -1.96 66
1.51 0.01 -0.91 -2.27 35
1.45 -0.06 -0.97 -2.59 32
1.36 0.00 -0.99 -2.91 39
1.26 0.14 -1.04 -3.30 37
1.05 0.04 -1.15 -3.61 15
1.03 -0.14 -1.21 -3.91 2
0.53 -0.11 -1.22 -4.19 4
0.17 -0.02 -1.19 -4.44 5
0.29 -0.12 -1.17 -4.62 8
0.52 -0.08 -1.16 -4.83 10
0.28 0.07 -1.17 -5.02 21
-0.05 -0.00 -1.18 -5.17 35
-0.10 0.02 -1.11 -5.33 29
0.27 -0.01 -1.03 -5.45 13
0.47 -0.04 -1.00 -5.55 8
0.26 -0.19 -1.00 -5.64 15
0.18 -0.13 -1.01 -5.71 26
0.06 0.00 -1.03 -5.77 39
0.02 0.03 -1.03 -5.81 52
-0.04 0.01 -1.04 -5.82 64
-0.48 -0.06 -1.02 -5.81 77
-0.91 -0.03 -0.92 -5.76 77
-0.83 -0.01 -0.82 -5.70 70
-0.79 0.01 -0.75 -5.60 70
-0.71 0.03 -0.68 -5.48 71
-0.70 -0.01 -0.60 -5.33 69
-0.75 -0.05 -0.53 -5.17 67
-0.87 -0.08 -0.47 -4.99 68
-0.71 -0.08 -0.39 -4.79 62
-0.58 -0.11 -0.32 -4.54 58
-0.58 -0.13 -0.28 -4.33 59
-0.81 -0.08 -0.24 -4.10 64
-0.84 0.01 -0.18 -3.87 63
-0.80 0.03 -0.13 -3.62 66
-0.71 -0.01 -0.10 -3.37 69
-0.77 -0.05 -0.06 -3.16 71
-0.74 -0.08 -0.01 -2.90 70
-0.67 -0.09 0.04 0.32 169
-0.57 -0.10 0.08 0.26 158
-0.43 -0.06 0.10 0.52 158
-0.46 0.00 0.10 0.78 164
-0.78 -0.01 0.10 1.04 176
-1.42 -0.05 0.19 1.32 172
-1.44 -0.11 0.37 1.61 143
-1.40 -0.17 0.55 1.91 111
-1.20 -0.03 0.70 2.22 82
-0.99 0.13 0.84 2.57 55
-0.88 0.00 0.97 2.86 24
-0.77 -0.05 1.06 3.14 2
-0.28 -0.08 1.11 3.39 19
0.05 -0.13 1.11 3.61 32
-0.08 -0.16 1.08 3.77 34
-0.08 0.01 1.07 3.94 40
0.26 0.02 1.07 4.08 56
0.39 -0.01 1.01 4.21 56
0.59 0.05 0.94 4.28 57
0.57 0.06 0.86 4.32 54
0.76 -0.16 0.77 4.33 50
0.77 -0.19 0.68 4.31 44
0.71 0.07 0.58 4.27 36
0.43 0.15 0.50 4.21 25
0.22 0.01 0.46 4.14 23
0.21 -0.11 0.44 4.07 25
0.03 0.00 0.42 3.98 25
-0.10 0.01 0.40 3.90 22
-0.23 -0.02 0.39 3.82 21
-0.18 -0.05 0.39 3.74 22
-0.10 -0.12 0.39 3.67 24
-0.05 -0.13 0.38 3.59 25
0.06 -0.09 0.36 3.51 25
0.10 -0.02 0.34 3.43 26
0.17 0.04 0.34 3.32 31
0.13 0.01 0.34 3.23 36
0.16 -0.05 0.34 3.13 43
0.23 -0.10 0.34 3.03 51
0.31 -0.09 0.34 2.94 58
0.36 -0.05 0.32 2.82 63
0.48 -0.02 0.29 2.69 65
0.56 0.02 0.25 2.55 66
0.50 -0.01 0.20 2.40 65
0.52 -0.05 0.18 2.22 70
0.53 -0.08 0.16 2.06 76
0.48 -0.09 0.16 1.89 84
0.45 -0.03 0.17 1.71 96
0.53 -0.02 0.17 1.53 108
0.86 -0.04 0.17 1.34 124
1.52 0.04 0.10 1.12 129
1.43 -0.16 -0.07 0.87 105
1.46 -0.23 -0.25 0.61 78
1.26 -0.10 -0.38 0.34 59
1.06 0.01 -0.46 0.06 51
1.21 0.11 -0.51 -0.22 50
1.40 0.04 -0.57 -0.52 50
1.31 0.12 -0.65 -0.81 43
1.08 0.04 -0.72 -1.11 36
1.15 -0.03 -0.74 -1.41 40
1.25 0.01 -0.75 -1.77 52
1.28 -0.01 -0.80 -2.08 53
0.97 -0.09 -0.86 -2.38 43
0.73 -0.00 -0.88 -2.67 41
0.83 0.17 -0.87 -2.95 47
0.87 0.04 -0.90 -3.17 42
0.98 -0.17 -0.96 -3.44 32
0.74 -0.22 -1.00 -3.69 24
0.59 0.03 -1.01 -3.94 18
0.38 0.07 -1.04 -4.20 9
0.17 -0.02 -1.05 -4.40 2
0.11 0.03 -1.03 -4.58 5
0.13 0.01 -0.96 -4.73 5
0.30 -0.01 -0.91 -4.87 14
0.38 -0.07 -0.91 -5.00 10
0.41 -0.10 -0.95 -5.12 3
0.06 -0.04 -0.98 -5.20 20
0.04 0.00 -0.97 -5.29 26
-0.16 0.08 -0.96 -5.35 36
-0.19 0.06 -0.94 -5.38 43
-0.06 -0.14 -0.90 -5.40 43
-0.07 -0.27 -0.86 -5.40 42
-0.10 -0.25 -0.82 -5.38 42
-0.20 -0.13 -0.78 -5.35 42
-0.41 -0.03 -0.73 -5.30 43
-0.41 0.06 -0.68 -5.23 43
-0.39 0.07 -0.63 -5.13 44
-0.37 0.05 -0.58 -5.03 43
-0.29 0.01 -0.54 -4.92 43
-0.26 -0.07 -0.52 -4.81 45
-0.28 -0.04 -0.50 -4.71 50
-0.39 -0.05 -0.46 -4.57 52
-0.40 -0.05 -0.42 -4.42 50
-0.31 -0.05 -0.38 -4.27 49
-0.29 -0.05 -0.36 -4.09 54
-0.20 -0.04 -0.35 -3.93 59
-0.42 -0.03 -0.34 -3.76 67
-0.73 -0.02 -0.30 -3.58 70
-0.74 -0.02 -0.26 -3.39 74
-0.77 -0.01 -0.24 -3.19 83
-0.79 -0.00 -0.20 -2.97 88
-0.71 -0.02 -0.15 -2.74 89
-0.89 -0.05 -0.10 -2.51 88
-0.94 -0.05 -0.02 -2.21 84
-0.98 -0.13 0.07 0.26 152
-0.82 -0.18 0.16 0.46 140
-0.58 -0.18 0.21 0.72 133
-0.72 -0.13 0.22 0.98 140
-1.15 -0.11 0.29 1.25 136
-1.44 -0.12 0.50 1.53 98
-1.45 -0.05 0.66 1.82 70
-0.90 0.13 0.77 2.16 48
-0.78 0.01 0.85 2.44 32
-0.66 -0.04 0.92 2.70 13
-0.43 0.05 0.99 2.94 6
-0.12 0.01 0.99 3.16 16
-0.14 -0.00 0.97 3.36 17
-0.02 -0.13 0.94 3.53 20
0.03 -0.01 0.93 3.68 25
0.03 -0.09 0.89 3.79 26
0.05 -0.06 0.85 3.91 24
0.28 -0.04 0.81 3.99 25
0.30 -0.05 0.77 4.05 29
0.44 0.01 0.73 4.09 33
0.43 0.03 0.69 4.10 36
0.68 -0.09 0.64 4.08 41
0.81 -0.09 0.58 4.04 43
0.84 0.03 0.50 3.97 41
0.58 0.12 0.43 3.88 36
0.23 0.14 0.41 3.79 37
0.08 0.06 0.41 3.69 44
0.16 -0.06 0.41 3.58 50
0.36 -0.17 0.38 3.47 52
0.49 -0.11 0.33 3.35 50
0.28 0.00 0.27 3.22 41
0.05 0.02 0.22 3.09 32
0.03 -0.02 0.19 2.97 27
0.12 -0.06 0.17 2.82 24
0.15 -0.08 0.13 2.70 18
0.18 -0.09 0.09 2.58 12
0.15 -0.06 0.06 2.48 6
0.05 -0.03 0.04 -0.12 89
0.02 -0.00 0.03 -0.11 84
0.06 -0.03 0.03 -0.11 81
0.06 -0.07 0.04 -0.10 80
0.20 -0.06 0.05 -0.13 84
0.36 -0.02 0.07 -0.11 92
0.41 -0.01 0.09 -0.11 101
0.43 0.00 0.10 -0.24 113
0.32 0.01 0.11 -0.36 122
0.29 -0.03 0.13 -0.49 132
0.34 -0.02 0.13 -0.59 140
0.42 -0.03 0.13 -0.73 147
0.75 -0.02 0.12 -0.88 159
1.77 0.09 0.05 -1.10 169
2.44 -0.02 -0.20 -0.23 98
2.29 -0.14 -0.51 -0.49 47
1.48 -0.09 -0.74 -0.76 1
0.71 0.12 -0.81 -1.02 16
0.42 -0.00 -0.79 -1.27 10
0.65 -0.16 -0.76 -1.51 0
0.90 -0.17 -0.78 -1.74 0
0.98 0.04 -0.82 -2.02 0
0.89 0.22 -0.85 -2.25 2
0.70 0.11 -0.86 -2.43 6
0.66 -0.08 -0.87 -2.64 5
0.43 -0.15 -0.86 -2.84 5
0.26 -0.06 -0.83 -3.02 2
0.12 0.03 -0.79 -3.19 3
0.24 0.03 -0.75 -3.34 9
0.31 -0.06 -0.74 -3.47 11
0.41 -0.10 -0.73 -3.63 12
0.39 -0.07 -0.74 -3.75 8
0.26 -0.02 -0.74 -3.84 3
0.14 0.03 -0.74 -3.93 2
-0.08 0.04 -0.74 -4.01 9
-0.20 -0.02 -0.72 -4.07 15
-0.22 -0.08 -0.69 -4.10 17
-0.02 -0.03 -0.65 -4.13 14
0.21 -0.01 -0.62 -4.15 10
0.28 -0.05 -0.61 -4.17 9
0.14 -0.08 -0.59 -4.18 8
-0.10 -0.09 -0.56 -4.18 6
-0.09 -0.09 -0.52 -4.16 2
0.21 -0.05 -0.50 -4.15 0
0.23 -0.02 -0.55 -4.13 15
0.09 0.06 -0.64 -4.11 44
-0.25 0.04 -0.68 -4.07 66
-0.69 -0.13 -0.64 -3.99 73
-0.76 -0.14 -0.56 -3.91 71
-0.65 0.01 -0.49 -3.80 68
-0.55 0.07 -0.45 -3.68 70
-0.45 0.04 -0.42 -3.55 74
-0.41 -0.03 -0.40 -3.40 80
-0.67 -0.13 -0.39 -3.25 91
-0.84 -0.12 -0.31 -3.07 87
-0.83 -0.07 -0.19 -2.85 71
-0.68 -0.00 -0.10 -2.69 57
-0.54 -0.01 -0.02 -2.49 46
-0.34 -0.04 0.04 0.20 123
-0.46 -0.08 0.07 0.20 113
-0.56 -0.13 0.10 0.40 114
-0.52 -0.10 0.12 0.60 116
-0.65 0.01 0.12 0.80 125
-1.09 0.06 0.19 1.06 124
-1.16 -0.04 0.30 1.28 110
-0.87 -0.09 0.41 1.52 90
-0.47 -0.16 0.49 1.74 70
-0.58 -0.13 0.56 1.95 54
-0.66 0.00 0.65 2.17 35
-0.38 0.03 0.74 2.36 8
-0.22 0.03 0.81 2.51 15
-0.06 0.01 0.83 2.67 28
0.05 -0.03 0.82 2.83 33
0.09 -0.14 0.76 2.95 27
-0.10 -0.24 0.70 3.05 15
-0.21 -0.18 0.67 3.14 11
-0.26 -0.04 0.66 3.23 12
0.19 0.06 0.64 3.29 16
0.48 -0.24 0.60 3.33 18
0.45 -0.15 0.55 3.35 17
0.38 0.06 0.50 3.36 15
-0.04 0.16 0.48 3.35 16
-0.19 0.13 0.53 3.34 31
-0.14 0.10 0.58 3.33 48
-0.06 -0.00 0.60 3.31 60
-0.07 -0.11 0.58 3.28 60
-0.08 -0.13 0.56 3.25 57
0.14 -0.02 0.53 3.20 58
0.34 0.02 0.50 3.15 61
0.60 0.00 0.45 3.06 62
0.69 -0.04 0.36 2.96 53
0.56 -0.10 0.26 2.86 37
0.38 -0.11 0.16 2.77 17
0.30 -0.05 0.11 2.65 10
0.34 -0.00 0.07 2.53 7
0.39 0.01 0.04 -0.12 94
0.41 -0.01 0.02 -0.13 90
0.37 -0.05 0.01 -0.16 90
0.33 -0.05 0.01 -0.13 92
0.28 -0.03 0.03 -0.13 95
0.26 -0.01 0.04 -0.13 99
0.30 -0.01 0.05 -0.13 104
0.33 -0.02 0.07 -0.14 109
0.37 -0.04 0.08 -0.14 114
0.34 -0.03 0.09 -0.25 123
0.35 -0.02 0.11 -0.40 135
0.46 -0.01 0.13 -0.58 150
0.66 0.01 0.14 -0.74 166
0.71 -0.00 0.13 -0.91 176
1.05 -0.04 0.12 -1.10 191
1.99 0.08 0.00 -1.33 192
2.12 0.03 -0.38 -0.26 72
1.70 0.12 -0.69 -0.53 9
1.07 0.17 -0.88 -0.81 34
0.47 0.24 -0.93 -1.12 47
0.37 -0.01 -0.93 -1.35 50
0.41 -0.35 -0.94 -1.58 56
0.65 -0.51 -0.95 -1.79 59
0.66 -0.17 -0.90 -1.99 45
0.50 0.21 -0.77 -2.18 9
1.05 0.23 -0.65 -2.34 30
1.06 0.05 -0.62 -2.54 50
0.77 -0.15 -0.60 -2.74 61
0.43 -0.18 -0.56 -2.97 75
0.77 -0.06 -0.50 -3.16 99
0.91 0.08 -0.55 -3.36 95
0.84 0.03 -0.71 -3.56 58
0.43 -0.10 -0.86 -3.74 14
0.33 -0.13 -0.94 -3.91 11
0.24 -0.05 -0.95 -4.06 19
0.31 0.01 -0.95 -4.19 22
0.58 0.01 -0.97 -4.34 28
0.69 -0.05 -1.02 -4.46 42
0.52 -0.08 -1.07 -4.55 58
-0.23 -0.08 -1.08 -4.63 77
0.10 0.04 -1.06 -4.70 81
0.02 0.04 -1.04 -4.74 85
-0.50 0.06 -0.97 -4.76 86
-0.59 -0.05 -0.84 -4.75 67
-0.54 -0.21 -0.67 -4.71 39
-0.54 -0.15 -0.56 -4.65 23
-0.50 -0.08 -0.49 -4.57 17
-0.39 0.04 -0.43 -4.49 13
-0.36 0.07 -0.40 -4.40 13
-0.42 0.03 -0.37 -4.29 17
-0.39 -0.03 -0.35 -4.18 22
-0.35 -0.08 -0.35 -4.05 30
-0.33 -0.06 -0.35 -3.95 38
-0.35 -0.02 -0.35 -3.78 48
-0.33 -0.00 -0.35 -3.64 59
-0.28 -0.01 -0.36 -3.49 71
-0.41 -0.05 -0.37 -3.33 84
-0.59 -0.07 -0.36 -3.17 95
-0.67 -0.05 -0.35 -2.98 105
-0.96 -0.05 -0.31 -2.78 113
-1.11 -0.02 -0.23 -2.56 111
-1.01 -0.02 -0.11 -2.33 98
-0.79 -0.05 -0.01 -2.04 85
-0.70 -0.07 0.08 0.24 142
-0.71 -0.06 0.18 0.49 126
-0.59 -0.16 0.26 0.73 110
-0.54 -0.12 0.29 0.97 108
-1.22 0.03 0.35 1.23 108
-1.51 0.16 0.48 1.49 93
-0.66 0.06 0.60 1.75 66
-0.57 -0.16 0.64 2.00 56
-0.86 -0.22 0.68 2.25 54
-0.91 -0.28 0.75 2.50 42
-0.76 -0.23 0.84 2.73 19
-0.59 -0.19 0.90 2.96 5
-0.34 -0.04 0.91 3.17 1
-0.04 -0.24 0.90 3.35 6
-0.06 0.04 0.89 3.51 12
-0.08 0.33 0.87 3.68 15
0.16 -0.00 0.84 3.80 17
0.01 -0.06 0.80 3.88 17
-0.26 0.24 0.81 3.97 23
-0.23 0.27 0.85 4.05 38
-0.03 0.15 0.85 4.11 47
-0.08 -0.05 0.82 4.15 45
-0.17 -0.14 0.81 4.19 48
0.13 -0.15 0.81 4.21 60
0.62 -0.14 0.80 4.19 76
0.77 -0.07 0.74 4.15 79
0.65 0.01 0.62 4.09 64
0.48 -0.01 0.51 4.01 48
0.40 -0.01 0.44 3.92 41
0.40 -0.09 0.39 3.84 36
0.62 -0.14 0.31 3.72 29
0.61 -0.12 0.23 3.59 20
0.62 -0.09 0.17 3.42 16
0.61 -0.02 0.14 3.27 18
0.66 -0.00 0.12 3.11 26
0.62 -0.02 0.11 2.94 34
0.53 -0.04 0.10 2.76 40
0.53 -0.06 0.09 2.58 47
0.57 -0.05 0.08 2.40 56
0.63 -0.02 0.07 2.21 64
0.72 0.00 0.05 2.05 71
0.64 0.00 0.03 -0.25 150
0.52 -0.03 0.02 -0.21 147
0.60 -0.05 0.01 -0.21 147
0.65 -0.02 -0.00 -0.22 146
0.58 -0.03 -0.01 -0.22 145
0.57 -0.00 -0.00 -0.22 150
0.62 0.01 0.01 -0.23 156
0.61 0.01 0.02 -0.23 161
0.60 -0.01 0.03 -0.28 168
0.59 -0.03 0.04 -0.24 172
0.61 -0.04 0.05 -0.24 175
0.62 -0.02 0.05 -0.24 178
0.63 -0.01 0.05 -0.49 190
0.66 -0.03 0.06 -0.69 200
0.95 -0.05 0.06 -0.96 217
1.40 -0.00 0.03 -1.24 233
1.62 -0.08 -0.13 -0.30 170
2.33 -0.17 -0.42 -0.71 127
1.82 -0.28 -0.74 -1.06 62
1.20 -0.19 -0.91 -1.41 25
0.98 -0.05 -0.98 -1.75 13
0.79 0.45 -0.99 -2.07 12
0.70 0.40 -1.00 -2.38 11
0.65 0.13 -1.01 -2.67 8
0.67 0.03 -1.03 -2.95 2
0.60 -0.07 -1.07 -3.27 7
0.51 -0.16 -1.10 -3.51 18
0.27 -0.04 -1.10 -3.69 27
0.32 0.29 -1.08 -3.89 26
0.31 0.17 -1.08 -4.07 33
-0.03 -0.11 -1.08 -4.23 45
-0.33 -0.24 -1.05 -4.35 53
-0.27 -0.27 -0.94 -4.45 36
0.02 -0.15 -0.79 -4.52 4
0.39 -0.03 -0.70 -4.61 18
0.35 -0.02 -0.67 -4.68 26
0.14 -0.07 -0.64 -4.74 28
-0.09 -0.10 -0.61 -4.78 31
-0.11 -0.08 -0.55 -4.81 38
0.34 0.00 -0.52 -4.84 47
0.46 -0.03 -0.60 -4.87 26
0.04 -0.04 -0.71 -4.88 11
0.05 -0.04 -0.78 -4.89 35
-0.06 -0.07 -0.78 -4.88 45
-0.09 -0.10 -0.76 -4.86 50
0.06 -0.06 -0.75 -4.82 53
0.15 -0.00 -0.75 -4.79 58
-0.08 0.01 -0.73 -4.74 63
-0.35 0.02 -0.69 -4.67 66
-0.43 -0.02 -0.64 -4.59 65
-0.57 -0.02 -0.58 -4.49 63
-0.50 -0.04 -0.51 -4.35 59
-0.47 -0.01 -0.45 -4.22 56
-0.38 0.02 -0.41 -4.08 55
-0.25 0.05 -0.38 -3.94 56
-0.45 -0.01 -0.36 -3.79 61
-0.69 -0.07 -0.32 -3.65 65
-0.95 -0.06 -0.28 -3.47 70
-0.84 -0.00 -0.20 -3.27 67
-0.61 0.02 -0.14 -3.02 63
-0.46 -0.05 -0.10 -2.82 60
-0.41 -0.14 -0.08 -2.61 61
-0.58 -0.14 -0.05 -2.40 65
-0.82 -0.07 -0.00 0.22 149
-0.97 -0.02 0.05 0.23 142
-0.67 -0.05 0.09 0.23 134
-0.51 -0.09 0.08 0.47 144
-0.50 -0.10 0.06 0.75 160
-0.85 -0.09 0.05 0.99 173
-1.43 -0.05 0.15 1.25 170
-1.45 -0.15 0.32 1.52 143
-1.44 -0.21 0.48 1.81 118
-1.45 -0.19 0.62 2.11 97
-1.40 -0.05 0.77 2.41 70
-1.17 -0.10 0.93 2.66 35
-0.73 -0.12 1.06 2.94 0
-0.53 0.01 1.12 3.27 16
-0.11 0.13 1.16 3.51 36
-0.01 0.23 1.16 3.72 50
0.29 -0.09 1.12 3.89 55
0.06 0.04 1.10 4.04 60
-0.27 0.29 1.12 4.17 72
-0.18 0.31 1.11 4.28 79
0.11 0.13 1.08 4.36 86
0.88 -0.24 1.04 4.41 99
0.69 -0.30 0.93 4.42 90
0.72 -0.17 0.75 4.40 62
0.57 -0.06 0.59 4.37 33
0.35 -0.00 0.48 4.31 15
0.28 -0.05 0.41 4.25 5
0.46 -0.06 0.35 4.17 0
0.63 -0.09 0.30 4.07 2
0.59 -0.10 0.25 3.97 2
0.50 -0.07 0.23 3.83 3
0.45 -0.00 0.23 3.70 13
0.42 0.00 0.24 3.57 26
0.48 -0.01 0.25 3.45 37
0.52 -0.01 0.24 3.30 47
0.60 -0.03 0.24 3.14 57
0.69 -0.05 0.23 2.97 68
0.76 -0.05 0.20 2.78 75
0.75 -0.05 0.15 2.54 76
0.84 -0.08 0.09 2.34 75
0.89 -0.05 0.04 2.12 76
0.68 -0.04 -0.00 -0.22 150
0.73 -0.03 -0.05 -0.23 142
0.69 -0.04 -0.11 -0.23 127
0.54 -0.07 -0.15 -0.42 122
0.51 -0.08 -0.16 -0.65 126
0.64 -0.03 -0.14 -0.88 139
0.82 0.04 -0.12 -1.16 160
1.35 0.06 -0.18 -1.42 165
1.96 -0.13 -0.39 -1.70 133
2.02 -0.17 -0.64 -2.00 93
1.58 -0.16 -0.84 -2.32 56
1.15 -0.21 -0.96 -2.63 32
0.79 -0.08 -1.03 -2.93 14
0.59 0.34 -1.08 -3.21 1
0.20 0.31 -1.08 -3.51 6
0.14 0.15 -1.07 -3.74 10
0.43 -0.02 -1.07 -3.95 15
0.55 -0.15 -1.11 -4.15 29
0.49 -0.00 -1.14 -4.33 42
0.54 0.27 -1.17 -4.49 51
0.23 0.15 -1.19 -4.64 67
-0.23 -0.09 -1.19 -4.73 85
-0.42 -0.16 -1.11 -4.81 80
-0.53 -0.11 -0.96 -4.86 59
-0.31 -0.14 -0.80 -4.89 29
-0.24 -0.12 -0.67 -4.89 5
-0.03 -0.03 -0.58 -4.89 11
-0.15 -0.05 -0.53 -4.88 19
-0.17 -0.07 -0.48 -4.85 25
-0.23 -0.09 -0.43 -4.82 29
-0.21 -0.10 -0.39 -4.77 31
-0.03 -0.09 -0.37 -4.71 31
0.07 -0.03 -0.37 -4.66 28
0.27 -0.00 -0.39 -4.61 25
0.32 0.00 -0.44 -4.56 12
0.09 -0.04 -0.51 -4.52 11
-0.15 -0.03 -0.55 -4.47 30
-0.21 -0.00 -0.55 -4.40 40
-0.19 -0.03 -0.55 -4.32 48
-0.12 -0.07 -0.55 -4.23 55
-0.03 -0.08 -0.56 -4.12 66
0.03 -0.04 -0.59 -4.02 80
0.03 0.03 -0.62 -3.92 94
-0.49 -0.02 -0.61 -3.81 105
-0.79 -0.10 -0.48 -3.67 87
-0.93 -0.07 -0.33 -3.51 66
-0.85 -0.03 -0.21 -3.34 48
-0.74 0.01 -0.11 -3.16 37
-0.70 -0.02 -0.05 -2.93 33
-0.55 -0.08 -0.01 0.19 134
-0.54 -0.10 0.01 0.20 130
-0.48 -0.09 0.03 0.20 125
-0.35 -0.05 0.04 0.16 121
-0.29 -0.04 0.01 0.19 127
-0.27 -0.02 -0.02 0.19 133
-0.42 -0.01 -0.05 0.19 141
-0.44 -0.04 -0.05 0.19 144
-0.37 -0.05 -0.06 0.23 146
-0.31 -0.05 -0.07 0.19 149
-0.29 -0.05 -0.10 0.38 163
-0.40 -0.03 -0.13 0.58 178
-0.88 -0.03 -0.12 0.78 190
-1.31 -0.04 -0.02 1.01 185
-1.51 -0.11 0.14 0.25 128
-1.35 -0.17 0.33 0.51 97
-0.90 -0.19 0.48 0.83 66
-0.60 -0.12 0.55 1.08 52
-0.78 0.08 0.61 1.33 43
-0.72 0.11 0.70 1.58 24
-0.54 -0.02 0.79 1.81 1
-0.25 -0.11 0.85 1.98 21
-0.09 -0.15 0.85 2.18 28
0.26 0.03 0.82 2.34 33
0.30 0.11 0.78 2.50 35
0.28 -0.03 0.72 2.62 32
0.14 -0.08 0.66 2.71 23
-0.15 0.16 0.64 2.79 22
-0.26 0.27 0.65 2.86 28
-0.07 0.07 0.66 2.92 35
0.29 -0.05 0.64 2.97 43
0.33 -0.06 0.61 2.99 45
0.42 -0.08 0.56 2.99 45
0.24 -0.06 0.51 2.98 41
0.07 -0.05 0.43 2.96 25
-0.01 -0.10 0.38 2.93 16
0.09 -0.10 0.35 2.90 11
0.24 -0.05 0.29 2.86 4
0.29 -0.07 0.24 2.81 3
0.38 -0.05 0.20 2.75 4
0.31 -0.02 0.19 2.69 0
0.23 -0.04 0.20 2.60 7
0.14 -0.06 0.19 2.54 10
0.08 -0.05 0.20 2.47 15
0.14 -0.03 0.21 2.39 23
0.21 -0.01 0.22 2.31 31
0.27 0.00 0.22 2.22 38
0.36 -0.03 0.21 2.12 44
0.44 -0.05 0.20 2.02 50
0.48 -0.05 0.18 1.91 55
0.48 -0.03 0.17 1.76 61
0.55 -0.02 0.15 1.63 67
0.64 -0.01 0.12 1.49 72
0.62 -0.01 0.10 1.33 77
0.67 -0.03 0.09 1.21 84
0.66 -0.03 0.08 1.04 93
0.71 -0.06 0.04 0.86 96
0.77 -0.07 -0.02 -0.19 121
0.65 -0.10 -0.09 -0.23 106
0.78 -0.12 -0.17 -0.43 94
0.66 -0.13 -0.25 -0.63 82
0.71 -0.09 -0.29 -0.83 81
0.91 0.02 -0.30 -1.04 90
1.15 0.10 -0.34 -1.26 94
1.28 0.04 -0.41 -1.50 90
1.31 -0.05 -0.51 -1.74 80
0.97 -0.10 -0.62 -1.94 59
0.82 -0.03 -0.67 -2.23 51
0.64 0.01 -0.71 -2.46 44
0.52 0.18 -0.75 -2.69 35
0.61 0.25 -0.79 -2.90 24
0.63 0.14 -0.85 -3.11 10
0.79 -0.10 -0.90 -3.30 0
0.81 -0.15 -0.95 -3.50 9
0.68 0.03 -0.99 -3.68 18
0.54 0.18 -1.02 -3.89 27
0.24 0.06 -1.03 -4.05 39
-0.10 -0.08 -1.02 -4.17 47
-0.18 -0.15 -0.95 -4.26 41
-0.03 -0.04 -0.83 -4.34 20
0.15 0.05 -0.75 -4.41 3
0.24 -0.01 -0.73 -4.47 0
0.04 -0.09 -0.72 -4.52 5
-0.10 -0.08 -0.70 -4.55 8
-0.23 -0.04 -0.66 -4.57 9
-0.32 -0.04 -0.61 -4.57 7
-0.32 -0.03 -0.57 -4.55 8
-0.25 0.03 -0.56 -4.51 13
-0.18 -0.02 -0.54 -4.48 17
-0.17 -0.10 -0.52 -4.42 20
-0.14 -0.14 -0.49 -4.36 20
-0.10 -0.10 -0.48 -4.29 23
-0.09 -0.05 -0.48 -4.20 29
-0.18 -0.02 -0.47 -4.12 36
-0.38 -0.00 -0.45 -4.02 41
-0.45 -0.01 -0.42 -3.92 44
-0.37 -0.02 -0.39 -3.80 46
-0.36 -0.06 -0.37 -3.67 51
-0.27 -0.05 -0.36 -3.54 57
-0.23 -0.04 -0.36 -3.41 65
-0.21 -0.06 -0.37 -3.27 74
-0.32 -0.05 -0.38 -3.09 87
-0.48 -0.05 -0.37 -2.93 96
-1.33 -0.11 -0.31 -2.75 105
-1.27 -0.05 -0.18 -2.54 92
-0.91 -0.03 -0.07 -2.37 75
