=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.12.22 17:26:59 =~=~=~=~=~=~=~=~=~=~=~=
Adafruit MPU6050 test!
MPU6050 Found!
Accelerometer range set to: +-8G
1.17 0.29 -0.57 -0.88 60.32
0.36 0.50 -0.71 -1.15 21.54
0.08 0.52 -0.78 -1.39 -4.12
-0.25 0.35 -0.83 -1.61 -28.91
-0.38 0.14 -0.85 -1.79 -50.96
-0.34 0.14 -0.85 -2.00 -62.68
-0.35 0.18 -0.82 -2.12 -69.70
-0.08 0.12 -0.76 -2.22 -63.88
0.01 0.12 -0.74 -2.31 -64.48
-0.13 0.19 -0.71 -2.38 -67.12
-0.50 0.28 -0.63 -2.42 -60.55
-0.68 0.31 -0.50 -2.44 -40.82
-0.69 0.17 -0.34 -2.43 -13.87
-0.40 0.05 -0.17 -2.40 23.41
-0.08 0.07 -0.07 -2.37 48.58
0.08 0.19 0.00 0.02 -13.92
0.08 0.28 0.03 0.02 -3.35
0.02 0.30 0.04 0.02 0.99
-0.09 0.26 0.05 0.02 2.10
-0.23 0.19 0.06 0.02 3.13
-0.29 0.16 0.08 0.03 4.68
-0.29 0.19 0.10 0.04 7.05
-0.18 0.23 0.12 0.07 8.52
-0.06 0.24 0.12 0.10 9.15
-0.01 0.24 0.12 0.13 9.88
0.01 0.21 0.12 0.15 12.86
0.05 0.19 0.13 0.17 18.13
0.06 0.20 0.15 0.19 24.86
0.09 0.21 0.16 0.19 31.39
0.12 0.23 0.17 0.20 37.42
0.11 0.22 0.18 0.19 42.74
0.11 0.22 0.18 0.18 47.68
0.19 0.23 0.18 0.17 53.30
0.22 0.23 0.18 0.14 57.83
0.29 0.23 0.17 0.11 62.20
0.35 0.25 0.15 0.07 65.09
0.40 0.24 0.13 0.01 69.01
0.40 0.26 0.12 -0.06 73.01
0.58 0.22 0.09 -0.15 77.70
0.70 0.20 0.04 -0.24 77.72
0.68 0.22 -0.03 -0.10 60.69
0.60 0.22 -0.12 -0.13 44.30
0.36 0.20 -0.20 -0.24 24.60
0.16 0.19 -0.23 -0.35 17.40
0.11 0.11 -0.23 -0.45 18.39
0.13 0.12 -0.20 -0.54 24.89
0.17 0.21 -0.19 -0.67 30.61
0.13 0.27 -0.18 -0.76 32.99
0.09 0.27 -0.17 -0.84 36.34
0.08 0.25 -0.15 -0.92 42.68
0.34 0.25 -0.14 -1.02 50.77
0.44 0.19 -0.15 -1.10 52.47
0.51 0.18 -0.18 -1.19 51.67
0.55 0.20 -0.22 -1.29 47.22
0.38 0.24 -0.26 -1.41 42.65
0.34 0.26 -0.28 -1.53 40.60
0.29 0.30 -0.30 -1.62 35.85
0.15 0.26 -0.33 -1.71 28.33
0.09 0.15 -0.34 -1.79 23.39
0.09 0.14 -0.35 -1.87 19.66
0.11 0.21 -0.35 -1.95 16.07
0.06 0.22 -0.36 -2.01 12.31
0.07 0.24 -0.36 -2.07 9.05
-0.01 0.28 -0.36 -2.12 5.26
-0.02 0.28 -0.36 -2.16 2.72
-0.05 0.25 -0.34 -2.19 1.84
-0.08 0.24 -0.33 -2.21 1.16
-0.13 0.23 -0.31 -2.22 1.27
-0.14 0.23 -0.29 -2.22 1.68
-0.14 0.24 -0.26 -2.22 3.68
-0.14 0.25 -0.24 -2.20 4.22
-0.12 0.27 -0.23 -2.18 3.16
-0.14 0.27 -0.22 -2.15 0.92
-0.19 0.23 -0.21 -2.12 -1.79
-0.18 0.23 -0.20 -2.09 -5.26
-0.24 0.23 -0.18 -2.04 -7.17
-0.19 0.23 -0.17 -1.98 -8.53
-0.23 0.22 -0.15 -1.92 -9.98
-0.24 0.22 -0.13 -1.85 -10.44
-0.25 0.23 -0.12 -1.78 -11.26
-0.28 0.24 -0.10 -1.70 -13.52
-0.06 0.24 -0.10 -1.63 -15.28
0.05 0.22 -0.12 -1.56 -21.67
-0.00 0.19 -0.15 -1.49 -31.08
-0.33 0.20 -0.16 -1.42 -41.66
-0.33 0.23 -0.14 -1.32 -42.90
-0.29 0.26 -0.10 -1.21 -38.55
0.60 0.27 -0.07 -1.15 -22.89
0.63 0.20 -0.08 0.05 -55.11
0.57 0.17 -0.08 0.03 -44.67
0.69 0.19 -0.10 0.02 -38.25
0.78 0.23 -0.14 0.02 -35.96
0.97 0.26 -0.19 -0.01 -35.99
1.14 0.29 -0.29 -0.05 -45.83
1.33 0.30 -0.38 -0.16 -52.11
0.86 0.18 -0.46 -0.24 -61.26
0.43 0.19 -0.48 -0.32 -64.83
0.28 0.25 -0.45 -0.40 -57.78
0.49 0.37 -0.43 -0.48 -47.68
0.88 0.41 -0.46 -0.59 -44.12
0.98 0.30 -0.51 -0.70 -47.58
0.88 0.22 -0.57 -0.81 -53.03
0.68 0.23 -0.63 -0.95 -62.87
0.64 0.24 -0.66 -1.06 -67.68
0.77 0.27 -0.70 -1.20 -71.30
0.92 0.30 -0.77 -1.33 -82.36
0.97 0.33 -0.84 -1.46 -92.56
0.85 0.36 -0.90 -1.59 -102.38
0.92 0.24 -0.97 -1.72 -116.18
0.75 0.06 -1.02 -1.87 -128.90
0.42 -0.09 -1.09 -2.01 -149.08
0.17 -0.01 -1.12 -2.11 -167.47
-0.25 0.18 -1.15 -2.19 -190.82
-0.25 0.28 -1.12 -2.23 -198.83
-0.27 0.39 -1.06 -2.24 -197.46
-0.68 0.20 -0.92 -2.22 -181.32
-1.02 -0.02 -0.75 -2.16 -161.79
-0.91 0.22 -0.54 -2.06 -126.67
-0.93 0.65 -0.40 -1.95 -107.95
-1.32 0.42 -0.25 -1.79 -95.51
-1.35 0.59 -0.11 -1.61 -83.21
-1.53 0.20 -0.01 -1.41 -82.45
-1.75 -0.12 -0.00 0.23 -156.99
-1.92 -0.78 0.00 0.32 -181.92
-1.30 -0.72 0.03 0.29 -186.07
-0.98 -0.04 -0.00 0.36 -205.24
-0.18 0.55 -0.09 0.29 -220.75
-0.01 0.99 -0.25 0.63 -269.39
-0.76 0.99 -0.43 0.92 -337.21
-1.59 0.61 -0.43 1.25 -369.09
-3.11 -0.06 -0.12 1.64 -334.98
-2.55 -0.01 0.15 2.14 -301.24
-1.93 -0.03 0.37 2.58 -270.89
-1.82 -0.61 0.59 3.13 -244.01
-2.16 -1.20 0.75 3.70 -233.89
-1.84 0.86 0.95 4.18 -199.09
-1.96 0.69 1.19 4.67 -153.67
-2.14 -0.81 1.47 5.16 -98.47
-1.77 -0.06 1.67 5.74 -61.58
-1.81 -0.23 1.81 6.23 -39.51
-0.69 0.03 1.87 6.68 -19.33
-0.01 0.90 1.85 7.17 -7.81
-0.09 0.68 1.79 7.59 -11.47
-0.74 0.48 1.69 7.93 -32.69
-0.68 -0.48 1.69 8.23 -29.61
-0.07 0.10 1.75 8.50 3.67
0.47 1.85 1.69 8.72 12.04
0.24 1.17 1.62 8.92 13.73
-0.86 -0.20 1.65 9.08 25.13
-0.69 0.01 1.68 9.25 37.55
-0.10 -0.41 1.67 9.37 52.30
0.46 -0.82 1.61 9.45 61.51
0.62 1.10 1.50 9.47 55.53
0.35 0.69 1.42 9.47 57.43
-0.27 0.51 1.43 9.45 68.07
-0.64 -0.41 1.40 9.42 66.31
-0.41 0.09 1.38 9.38 69.19
0.05 -0.84 1.35 9.31 76.07
0.17 -0.53 1.28 9.23 74.07
1.04 0.87 1.18 9.10 80.03
0.92 1.60 1.06 8.95 71.09
0.88 1.02 0.90 8.73 54.93
0.45 0.12 0.81 8.53 46.64
0.45 0.34 0.73 8.32 41.03
-0.19 -0.40 0.68 8.11 30.34
-0.04 -0.78 0.67 7.83 37.59
-0.18 -0.61 0.69 7.63 47.39
0.01 0.24 0.73 7.42 66.08
0.13 0.55 0.74 7.21 79.45
0.28 0.99 0.71 7.00 85.22
0.42 1.01 0.66 6.73 87.83
0.69 0.83 0.61 6.49 92.64
0.90 0.09 0.55 6.23 95.63
0.89 -0.11 0.48 5.90 99.36
0.73 -0.23 0.41 5.61 96.61
0.59 -0.15 0.31 5.26 86.75
0.64 0.37 0.24 4.97 82.08
0.40 0.64 0.19 4.67 75.73
0.15 0.54 0.13 4.38 66.34
0.29 0.32 0.08 4.10 58.93
0.47 0.10 0.07 3.77 65.32
0.53 0.10 0.07 3.43 77.36
0.27 0.21 0.06 3.16 82.31
0.59 0.34 0.05 2.88 88.90
0.68 0.40 0.00 2.60 89.28
0.64 0.37 -0.05 -0.34 178.05
0.55 0.30 -0.08 -0.62 179.28
0.51 0.23 -0.10 -0.90 182.31
0.72 0.25 -0.12 -1.17 187.38
1.01 0.35 -0.19 -1.58 187.58
1.25 0.35 -0.37 -1.88 158.07
1.15 0.30 -0.54 -2.18 124.22
1.15 0.29 -0.68 -2.49 98.77
0.84 0.28 -0.81 -2.85 72.51
0.68 0.32 -0.90 -3.13 51.39
0.47 0.29 -0.96 -3.41 33.10
0.16 0.21 -1.00 -3.65 15.92
-0.04 0.24 -1.00 -3.95 6.76
0.07 0.25 -0.99 -4.15 1.99
-0.33 0.25 -0.91 -4.31 6.88
-0.49 0.29 -0.81 -4.43 17.53
-0.28 0.39 -0.73 -4.53 25.71
-0.14 0.27 -0.69 -4.62 27.56
-0.16 0.26 -0.64 -4.69 33.50
-0.20 0.06 -0.54 -4.74 49.21
0.11 0.12 -0.44 -4.79 76.18
0.15 0.26 -0.37 -4.83 92.14
0.33 0.35 -0.33 -4.87 104.34
0.47 0.43 -0.36 -4.91 103.18
0.62 0.43 -0.40 -4.96 96.44
0.43 0.35 -0.47 -5.01 82.10
0.41 0.12 -0.51 -5.08 72.30
0.40 0.40 -0.55 -5.13 62.39
0.20 0.28 -0.63 -5.18 39.59
0.38 0.14 -0.67 -5.22 28.40
0.08 0.28 -0.70 -5.25 13.76
-0.16 0.19 -0.67 -5.26 10.73
-0.36 0.35 -0.61 -5.26 16.35
-0.49 0.16 -0.54 -5.23 19.73
-0.25 -0.06 -0.46 -5.19 32.39
-0.06 -0.06 -0.40 -5.14 44.27
0.09 0.19 -0.36 -5.08 51.40
-0.10 0.23 -0.32 -5.03 56.14
-0.18 0.34 -0.28 -4.97 61.60
-0.11 0.27 -0.27 -4.90 58.99
-0.00 0.29 -0.29 -4.84 49.98
-0.02 0.35 -0.33 -4.77 36.87
-0.06 0.33 -0.36 -4.70 22.92
0.06 0.40 -0.39 -4.63 12.39
0.22 0.17 -0.42 -4.54 2.03
-0.16 0.31 -0.44 -4.46 -9.66
-0.09 0.59 -0.42 -4.38 -10.42
-0.33 0.37 -0.40 -4.29 -15.18
-0.52 0.10 -0.35 -4.16 -17.34
-0.32 0.07 -0.32 -4.05 -17.40
-0.83 -0.23 -0.26 -3.92 -17.08
-0.91 -0.10 -0.10 -3.77 8.55
-0.56 0.05 0.06 -3.58 42.60
-0.57 0.36 0.19 0.19 -57.22
-0.38 0.57 0.34 0.34 -19.01
0.37 0.78 0.38 0.47 3.06
0.80 0.69 0.28 0.57 -6.52
0.29 0.23 0.15 0.66 -35.67
-0.12 0.07 0.13 0.74 -41.09
-0.25 0.06 0.15 0.83 -39.61
-0.59 0.06 0.25 0.94 -22.92
-0.68 0.18 0.36 1.04 -1.31
-0.61 0.38 0.45 1.13 17.68
-0.34 0.45 0.53 1.23 40.47
-0.35 0.29 0.59 1.34 55.65
-0.37 0.24 0.65 1.42 71.79
-0.33 0.19 0.72 1.50 92.22
0.19 0.23 0.73 1.55 105.91
0.38 0.24 0.68 1.60 105.99
0.42 0.13 0.60 1.61 97.39
0.50 0.48 0.54 1.60 95.85
0.47 0.55 0.50 1.57 99.46
0.47 0.30 0.48 1.53 107.30
0.78 -0.02 0.45 1.44 116.11
1.36 0.07 0.35 1.33 116.50
1.08 0.31 0.21 1.20 100.04
0.65 0.23 0.13 1.03 91.45
0.68 0.35 0.08 0.84 93.02
0.61 0.26 0.02 0.68 85.94
0.40 0.24 -0.06 -0.17 94.97
0.53 0.38 -0.14 -0.17 76.09
0.12 0.48 -0.21 -0.33 58.69
-0.21 0.61 -0.16 -0.50 66.58
0.20 0.73 -0.09 -0.64 87.73
0.95 0.72 -0.13 -0.83 93.78
1.18 0.65 -0.23 -1.01 85.08
0.78 -0.19 -0.28 -1.18 80.72
0.62 -0.25 -0.23 -1.40 103.54
1.07 -0.29 -0.20 -1.60 127.59
1.25 -0.14 -0.26 -1.82 131.81
0.82 0.15 -0.32 -2.04 126.61
0.52 0.18 -0.38 -2.30 118.68
0.46 0.28 -0.45 -2.56 102.95
0.39 0.65 -0.54 -2.76 80.94
0.19 0.57 -0.66 -2.95 45.20
0.61 0.83 -0.77 -3.17 20.68
0.26 0.53 -0.89 -3.33 -16.49
0.41 -0.41 -0.95 -3.49 -38.11
0.60 -0.08 -0.96 -3.63 -40.16
0.23 0.28 -0.97 -3.79 -48.07
0.22 -0.29 -0.94 -3.92 -44.92
-0.45 0.16 -0.87 -4.00 -42.24
-0.09 -0.04 -0.78 -4.06 -27.37
-0.34 0.17 -0.66 -4.11 -8.33
-0.27 0.58 -0.56 -4.14 7.91
-0.36 0.93 -0.45 -4.14 26.82
0.02 0.59 -0.36 -4.14 47.97
0.33 0.10 -0.34 -4.14 55.51
0.44 0.06 -0.32 -4.15 64.33
0.91 -0.06 -0.38 -4.18 59.99
0.48 -0.13 -0.45 -4.21 45.55
0.60 0.03 -0.51 -4.25 34.01
-0.04 0.33 -0.56 -4.27 12.47
0.21 0.21 -0.59 -4.29 2.56
-0.12 0.20 -0.62 -4.30 -12.76
-0.00 -0.05 -0.65 -4.29 -28.71
-0.13 0.44 -0.68 -4.27 -45.31
-0.51 0.60 -0.70 -4.22 -68.62
-0.88 0.56 -0.68 -4.15 -86.20
-1.16 0.79 -0.64 -4.04 -100.15
-1.07 0.01 -0.53 -3.90 -95.21
-0.52 -0.38 -0.44 -3.75 -83.33
-0.60 -0.27 -0.33 -3.56 -69.18
-0.53 -0.12 -0.19 -3.39 -40.88
-0.11 -0.01 -0.08 -3.19 -16.15
-0.09 0.27 -0.01 -3.03 0.79
-0.16 0.41 0.04 0.19 -95.82
-0.12 0.35 0.06 0.15 -83.60
-0.02 0.33 0.07 0.14 -76.48
0.02 0.32 0.06 0.13 -74.65
-0.13 0.21 0.04 0.13 -77.66
-0.15 0.18 0.01 0.15 -83.99
-0.17 0.24 -0.02 0.15 -89.69
-0.14 0.22 -0.03 0.12 -92.32
-0.25 0.20 -0.06 0.12 -99.91
-0.50 0.21 -0.05 0.13 -102.54
-0.46 0.22 -0.02 0.16 -98.53
-0.40 0.27 0.00 0.14 -93.43
-0.43 0.32 0.02 0.14 -91.79
-0.35 0.32 0.02 0.15 -92.96
-0.34 0.31 0.01 0.18 -96.85
-0.51 0.26 0.01 0.18 -100.29
-0.41 0.25 0.02 0.15 -97.46
-0.37 0.23 0.04 0.16 -95.52
-0.32 0.24 0.04 0.16 -94.15
-0.40 0.25 0.04 0.16 -95.88
-0.43 0.23 0.05 0.19 -96.65
-0.45 0.21 0.06 0.16 -94.11
-0.44 0.23 0.07 0.20 -92.81
-0.18 0.27 0.06 0.36 -99.93
0.02 0.20 0.01 0.18 -101.47
-0.02 0.18 -0.04 0.14 -108.92
-0.20 0.20 -0.05 0.14 -110.62
-0.39 0.21 -0.02 0.15 -104.76
-0.35 0.18 0.02 0.15 -94.48
-0.18 0.22 0.05 0.17 -84.53
0.02 0.22 0.06 0.16 -76.50
0.09 0.19 0.05 0.13 -72.52
0.05 0.20 0.03 0.12 -72.34
-0.13 0.24 0.01 0.11 -74.77
-0.24 0.24 0.00 0.14 -77.33
-0.27 0.24 -0.00 0.12 -79.39
-0.24 0.23 -0.02 0.12 -85.46
-0.18 0.22 -0.05 0.12 -92.50
-0.16 0.23 -0.09 0.14 -102.50
-0.18 0.24 -0.12 0.28 -117.42
-0.25 0.23 -0.14 0.40 -127.67
-0.31 0.21 -0.15 0.52 -138.55
-0.42 0.23 -0.14 0.68 -145.46
-0.37 0.18 -0.09 0.81 -138.20
-0.59 0.16 0.01 0.96 -120.99
-0.91 0.08 0.14 0.16 -68.16
-1.24 0.08 0.32 0.40 -38.47
-1.04 0.23 0.49 0.58 -5.83
-0.62 0.27 0.58 0.76 12.98
-0.29 0.29 0.58 0.93 15.92
-0.38 0.31 0.52 1.10 -1.73
-0.42 0.29 0.48 1.29 -17.73
-0.55 0.24 0.44 1.45 -31.70
-0.39 0.24 0.42 1.60 -40.67
-0.25 0.29 0.39 1.78 -50.62
-0.15 0.32 0.34 1.91 -62.91
-0.28 0.32 0.28 2.07 -82.47
-0.49 0.22 0.26 2.21 -93.78
-0.73 0.16 0.28 2.35 -97.04
-0.63 0.09 0.36 2.50 -84.31
-0.46 0.22 0.41 2.64 -73.25
-0.44 0.33 0.48 2.81 -59.04
-0.41 0.30 0.55 2.97 -43.45
-0.21 0.18 0.62 3.10 -20.05
-0.14 0.09 0.70 3.21 7.05
-0.00 0.26 0.75 3.30 26.42
0.06 0.29 0.76 3.39 39.59
0.09 0.34 0.76 3.45 48.79
0.29 0.31 0.77 3.48 62.40
0.30 0.21 0.76 3.50 73.68
0.55 0.05 0.69 3.48 71.70
0.69 0.09 0.50 3.44 37.61
0.43 0.13 0.32 3.39 0.26
0.14 0.14 0.18 3.33 -33.12
-0.08 0.20 0.09 3.28 -58.39
-0.07 0.22 0.05 -0.05 45.47
0.04 0.30 0.01 -0.06 35.31
-0.12 0.25 -0.04 -0.04 15.74
-0.07 0.18 -0.06 -0.04 7.35
-0.12 0.19 -0.04 -0.03 9.48
-0.01 0.23 0.03 -0.03 26.27
0.14 0.26 0.08 -0.04 42.11
0.36 0.24 0.10 -0.04 53.66
0.39 0.17 0.08 -0.09 57.65
0.27 0.22 0.06 -0.06 53.50
0.15 0.31 0.04 -0.06 48.64
-0.06 0.30 0.00 -0.06 36.75
-0.00 0.22 -0.02 -0.06 27.68
0.10 0.24 -0.06 -0.05 17.90
-0.10 0.27 -0.09 -0.04 5.42
-0.43 0.21 -0.08 -0.03 -1.63
-0.51 0.17 -0.05 -0.01 -3.54
-0.42 0.17 -0.02 -0.00 -5.03
-0.24 0.24 -0.02 0.01 -9.17
-0.12 0.27 -0.04 0.01 -16.00
-0.11 0.29 -0.06 0.01 -24.15
-0.21 0.25 -0.08 0.02 -32.44
-0.32 0.21 -0.07 0.03 -37.73
-0.34 0.19 -0.06 0.04 -40.07
-0.28 0.20 -0.05 0.04 -40.53
-0.15 0.23 -0.04 0.04 -40.25
-0.10 0.24 -0.05 0.04 -42.08
-0.11 0.25 -0.05 0.05 -45.13
-0.19 0.22 -0.05 0.06 -47.24
-0.36 0.20 -0.04 0.06 -49.05
-0.34 0.22 -0.02 0.06 -46.79
-0.28 0.24 0.02 0.07 -38.76
-0.28 0.24 0.05 0.07 -33.44
-0.35 0.19 0.07 0.09 -31.22
-0.60 0.20 0.10 0.08 -30.36
-0.79 0.21 0.13 0.20 -33.85
-0.88 0.24 0.17 0.31 -36.23
-0.89 0.24 0.23 0.44 -34.54
-0.82 0.23 0.28 0.60 -33.68
-0.73 0.21 0.32 0.75 -30.15
-0.65 0.21 0.38 0.89 -22.68
-0.58 0.21 0.42 1.04 -16.46
-0.54 0.20 0.47 1.19 -9.67
-0.39 0.22 0.51 1.38 -1.77
-0.36 0.22 0.53 1.52 2.58
-0.45 0.21 0.55 1.65 5.86
-0.61 0.20 0.58 1.78 9.26
-0.74 0.21 0.63 1.92 17.85
-0.81 0.23 0.69 2.05 26.81
-0.69 0.24 0.75 2.22 37.94
-0.45 0.23 0.80 2.34 51.39
-0.26 0.19 0.82 2.48 60.72
-0.08 0.20 0.84 2.58 72.92
0.18 0.23 0.86 2.66 90.98
0.39 0.23 0.88 2.72 111.28
0.59 0.25 0.89 2.73 133.56
0.77 0.26 0.89 2.72 155.36
0.99 0.26 0.86 2.66 174.23
1.83 0.26 0.81 2.53 200.26
2.11 0.18 0.68 2.33 209.07
2.28 0.17 0.47 2.10 194.34
2.03 0.31 0.15 1.84 145.18
1.71 0.29 -0.10 1.49 108.08
1.24 0.24 -0.36 1.19 55.94
1.16 0.13 -0.51 0.88 30.70
0.92 0.03 -0.61 0.57 14.37
0.53 0.16 -0.68 0.21 -0.32
-0.28 0.23 -0.70 -0.10 -15.55
-1.64 0.15 -0.64 -0.30 -35.82
-2.34 -0.04 -0.49 -0.42 -39.44
-2.82 0.39 -0.41 -0.47 -67.36
-4.03 0.68 -0.27 -0.39 -102.05
-3.92 0.49 0.08 -0.23 -67.37
-4.07 -0.31 0.44 -0.00 -31.17
-4.43 -0.27 0.82 0.31 10.17
-3.78 -0.36 1.25 0.82 72.97
-3.30 -0.47 1.57 1.23 118.07
-2.62 -0.23 1.87 1.66 169.48
-0.00 0.11 2.05 2.04 239.09
0.84 0.26 2.05 2.41 273.93
1.27 0.60 2.04 2.63 313.04
2.62 0.94 1.94 2.75 356.67
1.97 0.53 1.76 2.77 361.02
2.52 1.57 1.52 2.69 354.99
3.47 0.26 1.12 2.55 305.82
2.65 -0.33 0.73 2.34 248.96
2.26 -0.17 0.44 2.02 219.00
2.30 -0.45 0.24 1.70 209.72
1.95 -0.39 0.07 1.35 200.32
1.15 0.60 -0.09 0.98 177.51
2.09 -0.35 -0.28 0.51 153.15
2.13 -0.03 -0.43 0.03 142.35
1.60 0.39 -0.57 -0.39 127.92
1.16 0.25 -0.75 -0.81 95.37
0.69 0.01 -0.81 -1.29 86.69
-0.01 0.66 -0.74 -1.67 96.33
2.10 0.13 -0.64 -2.05 145.96
1.55 -0.59 -0.74 -2.44 135.62
1.23 -0.03 -0.86 -2.92 123.12
1.25 0.37 -0.88 -3.39 136.15
1.15 0.13 -0.90 -3.79 139.29
1.49 1.37 -0.83 -4.18 171.04
2.96 0.95 -0.89 -4.68 194.84
1.72 -0.53 -1.10 -5.12 162.20
1.02 -0.10 -1.17 -5.55 156.37
0.37 -0.30 -1.18 -6.04 150.23
1.18 -0.04 -1.18 -6.43 154.02
1.67 0.38 -1.27 -6.89 146.11
1.74 0.55 -1.38 -7.29 137.86
1.34 0.22 -1.48 -7.76 124.37
1.01 -0.63 -1.58 -8.14 98.28
1.68 -0.86 -1.66 -8.51 86.83
2.27 0.47 -1.80 -8.89 71.12
0.79 1.04 -1.91 -9.32 36.93
-0.13 0.59 -1.93 -9.68 11.59
-0.40 -0.62 -1.92 -9.93 -12.68
1.74 0.51 -1.89 -10.17 2.76
1.46 1.25 -1.98 -10.46 -14.58
-0.04 -0.05 -2.02 -10.65 -47.10
-0.12 0.05 -1.99 -10.80 -63.81
0.33 -0.51 -1.93 -10.95 -61.33
1.39 1.69 -1.87 -11.06 -44.93
0.89 1.35 -1.89 -11.18 -54.29
-1.03 0.04 -1.78 -11.22 -62.06
0.05 0.72 -1.69 -11.24 -56.91
-0.59 -0.81 -1.74 -11.20 -96.85
-0.54 -0.69 -1.75 -11.13 -128.56
-0.85 0.85 -1.74 -10.99 -159.38
-1.57 0.45 -1.65 -10.82 -179.65
-1.63 0.42 -1.55 -10.59 -195.12
-1.42 0.79 -1.42 -10.19 -206.21
-0.98 0.18 -1.22 -9.88 -182.93
-1.03 -0.29 -0.90 -9.55 -121.75
-0.80 0.21 -0.74 -9.13 -101.08
-1.35 0.37 -0.50 -8.77 -65.37
-1.19 0.59 -0.30 -8.38 -34.00
-0.99 0.20 -0.16 -7.99 -14.75
-0.75 -0.17 -0.05 -7.52 -0.01
-0.62 0.14 0.03 -7.06 6.64
0.10 0.19 0.00 -6.69 0.60
0.20 0.09 -0.06 0.34 -246.73
0.26 -0.06 -0.10 0.66 -256.33
0.52 -0.18 -0.14 1.02 -262.39
-0.39 -0.68 -0.13 1.31 -267.62
-0.85 -0.54 -0.00 1.60 -246.37
-0.96 -0.27 0.19 0.30 -152.23
-1.31 -0.13 0.48 0.73 -94.87
-1.42 0.09 0.75 1.05 -36.25
-0.45 0.13 0.90 1.35 4.44
-0.38 0.39 0.92 1.63 13.47
-0.18 0.44 0.91 1.88 18.22
-0.07 0.52 0.88 2.16 15.61
0.08 0.54 0.80 2.36 3.10
0.08 0.57 0.72 2.54 -10.69
0.20 0.57 0.63 2.73 -25.37
0.19 0.61 0.52 2.89 -47.75
0.13 0.59 0.43 3.01 -63.88
0.08 0.54 0.35 3.11 -80.47
0.02 0.45 0.30 3.21 -90.28
-0.05 0.36 0.27 3.29 -98.41
-0.14 0.23 0.23 3.39 -108.02
-0.12 0.07 0.23 3.47 -108.41
-0.12 -0.01 0.25 3.56 -102.59
-0.07 -0.05 0.29 3.62 -92.21
-0.36 -0.09 0.31 3.70 -89.49
-0.61 -0.08 0.36 3.78 -80.97
-0.57 0.11 0.45 3.85 -63.18
-0.41 0.24 0.49 3.93 -54.45
-0.14 0.25 0.50 4.01 -48.32
-0.05 0.20 0.50 4.07 -44.78
-0.14 0.40 0.48 4.13 -48.38
-0.06 0.55 0.45 4.17 -52.84
0.30 0.20 0.43 4.20 -48.03
-0.04 0.09 0.40 4.22 -53.32
-0.06 0.18 0.35 4.24 -64.03
0.20 0.39 0.30 4.24 -70.62
0.36 0.38 0.25 4.23 -75.18
0.43 0.28 0.18 4.21 -84.40
0.17 0.32 0.12 4.17 -94.84
-0.15 0.49 0.15 4.15 -89.40
-0.41 0.54 0.24 4.13 -67.71
-0.85 0.18 0.33 4.13 -56.52
-0.53 0.03 0.34 4.14 -57.35
-0.56 0.08 0.33 4.16 -67.60
-0.63 -0.11 0.29 4.18 -84.78
-0.32 -0.24 0.25 4.21 -99.84
-0.40 -0.04 0.24 4.25 -106.14
-0.34 0.18 0.28 4.30 -97.46
-0.10 0.26 0.33 4.33 -82.99
-0.01 0.35 0.38 4.36 -66.21
-0.17 0.64 0.42 4.38 -54.51
0.38 0.87 0.41 4.38 -44.55
0.05 0.37 0.37 4.38 -52.06
-0.15 0.30 0.39 4.38 -43.77
-0.59 0.49 0.46 4.38 -31.32
-0.37 0.40 0.52 4.39 -17.27
-0.23 0.05 0.48 4.39 -24.79
-0.08 -0.35 0.38 4.39 -50.05
-0.12 -0.28 0.28 4.39 -75.02
-0.43 -0.04 0.23 4.39 -94.42
-0.15 -0.12 0.23 4.40 -94.79
-0.34 0.41 0.27 4.41 -87.06
-0.01 0.56 0.33 4.41 -66.88
-0.02 0.57 0.38 4.41 -51.66
0.21 0.53 0.37 4.40 -46.11
0.31 0.44 0.35 4.37 -41.89
0.15 0.77 0.36 4.33 -33.74
-0.10 0.24 0.38 4.30 -24.54
-0.24 -0.52 0.46 4.26 -3.58
-0.42 -0.16 0.47 4.22 -0.10
-0.41 -0.46 0.45 4.19 -9.86
-0.20 -0.30 0.39 4.17 -24.03
0.06 0.05 0.32 4.14 -38.47
0.26 0.66 0.26 4.10 -48.00
-0.01 0.17 0.17 4.05 -69.69
-0.00 0.53 0.12 4.01 -81.49
0.16 0.97 0.11 3.97 -81.36
0.01 0.80 0.12 3.92 -77.50
0.05 0.51 0.18 3.87 -58.46
-0.02 0.18 0.24 3.81 -37.82
-0.11 0.41 0.33 3.76 -12.94
0.21 0.05 0.38 3.71 9.31
-0.04 -0.52 0.38 3.65 13.05
-0.09 -0.24 0.36 3.59 8.39
0.00 0.02 0.32 3.52 2.88
0.21 0.43 0.27 3.45 -6.19
0.15 0.83 0.21 3.37 -15.75
-0.24 0.85 0.16 3.30 -31.95
-0.47 0.69 0.17 3.25 -36.74
-0.23 0.11 0.18 3.20 -34.89
-0.31 0.09 0.21 3.16 -29.69
0.18 0.20 0.23 3.12 -19.62
0.29 0.12 0.20 3.06 -19.44
0.44 0.20 0.15 2.99 -22.10
0.59 0.23 0.12 2.89 -19.55
0.07 0.08 0.11 2.82 -19.61
0.00 -0.08 0.12 2.74 -14.58
0.06 -0.19 0.13 2.67 -11.38
-0.01 0.04 0.11 2.58 -13.61
0.24 0.81 0.07 2.50 -19.32
0.17 0.62 0.05 -0.08 67.21
